Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
22062358,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,500,0,0,0,0,Merck,UCB Pharma,Schering Plough,Abbott Laboratories,Ferring,25,37224,6472,198,4.883498145859085,3.578601853054099,32.686868686868685,31.158069724019033,1.286928306551298,1.0498422762525619,18.119999999999997,0.15543881334981458,0.15142150803461063,13.136923000087402,13.556205191594557,16.006000236352293,64.78369354858849
18035566,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.022,0.056,0.001,0,0,0,0,0,0,0,0,0,0,0,0,18,13670,2526,98,4.545130641330166,3.1400545563077835,25.775510204081634,15.603680911388533,1.2771179730799684,1.0070449949712306,14.619999999999997,0.15122723673792557,0.2988915281076801,10.370694976327824,11.738543151227233,14.407917757194234,72.62867662029181
18519154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11432,2069,61,4.670855485741904,3.1605073737718876,33.91803278688525,18.776132972444223,1.2885451909134849,0.9775126247104138,18.619999999999997,0.13581440309328177,0.29531174480425326,13.621538875991414,12.282590623489604,15.390305694464438,63.39727357003066
21276671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.001,0.03,0,0,0,0,0,0,0,0,0,0,0,0,16,14602,2755,98,4.4330308529945555,3.1604625724547386,28.112244897959183,20.608717329325113,1.2402903811252268,1.0212710832020735,16.119999999999997,0.14047186932849365,0.31107078039927405,11.301086706915072,11.011803992740472,14.481492038685062,73.37250518537726
2036818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014,0.02,0.12,0.66,0.03,0,0,0,0,0,Walter Reed Army Medical Center,0,0,0,0,13,11649,2065,72,4.75544794188862,3.5045306508405805,28.680555555555557,20.681233507828317,1.2493946731234866,0.985000144053258,16.119999999999997,0.1234866828087167,0.32106537530266344,11.52161689534571,12.892842615012103,13.88009791879805,72.02544676486416
19100928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029,0.012,0.0001,0.001,0,0,0,0,0,0,0,0,0,0,0,18,21901,3909,140,4.748529035558967,3.3925909716633744,27.92142857142857,16.148175323850843,1.3292402148887184,1.0891245932884182,15.619999999999997,0.16986441545152212,0.19416730621642364,11.236517194752038,12.872028651829115,15.570376944108268,66.04102782041444
23266205,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.6,0.7,0.3,0.1,110,55,125,0,0,0,0,0,0,0,13,20425,3729,151,4.631536604987932,3.374899906926728,24.695364238410598,15.64182145296532,1.2440332528828104,1.0525118453580005,14.119999999999997,0.14883346741753822,0.1842316975060338,9.937679082331256,12.28217752748726,14.081340041221239,76.52399210412749
22067762,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27401,5019,185,4.602311217373979,3.263693694338687,27.12972972972973,15.50050603775751,1.3030484160191274,1.0352684467759015,15.619999999999997,0.15959354453078303,0.16138673042438734,10.915729309704204,12.034174138274555,15.016183944462693,69.06042832910617
18036904,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,102,0,0,0,0,0,0,0,0,0,22,13256,2257,89,5.00886132033673,3.4548649257187445,25.359550561797754,15.812284630952457,1.3190075321222863,1.0954556937936493,14.619999999999997,0.17368187859991138,0.3429330970314577,10.213292976159067,14.478617634027469,15.118376219591529,69.50701896222989
20378181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.902,0.408,0.120,0.001,0.079,13,0,0,0,0,MedTronic,0,0,0,0,16,15843,3059,108,4.339980385746976,3.2403411030276774,28.324074074074073,19.756853160313767,1.1238966982674077,0.9953575228817495,16.119999999999997,0.13206930369401765,0.2713305001634521,11.382457351107236,10.459091206276561,14.178119514066495,83.00440414139213
21277076,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14119,2760,125,4.303623188405797,3.1986067422773092,22.08,14.016464972402302,1.164855072463768,1.0311670236977417,13.119999999999997,0.14166666666666666,0.30181159420289855,8.888666666666666,10.454579710144923,13.232750338367811,85.87706086956523
18524684,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pfizer Global Research and Development,Ann Arbor Laboratories,Eli Lilly and Company,Pfizer,Pain Therapeutics ` Proctor & Gamble Pharmaceuticals,18,55803,9909,230,4.788273286910889,3.378549096934402,43.082608695652176,51.40291355117206,1.3031587445756383,1.0516450512028912,23.619999999999997,0.16096477949338986,0.14653345443536178,17.297429390058227,12.841554142698556,18.173031992089324,52.85892238281406
19101098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,370,252,49,194,0,Intramural Research Program of the NIH National Institute on Drug Abuse,NIDA IRP,NIDA,0,0,39,22883,4261,178,4.5472893686927955,3.476200815667508,23.93820224719101,16.21192980296504,1.188922788077916,1.067155998188071,13.619999999999997,0.1504341703825393,0.26754283032152076,9.63545456702942,11.813649378080264,13.969965328349748,81.95485684770944
23272986,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,0,0,0,Ejnar Danielsens Fund,0,0,0,0,29,25169,4492,168,4.733303650934996,3.2815109189050125,26.738095238095237,14.85135814020042,1.3530721282279607,1.039422014239191,15.119999999999997,0.163846838824577,0.25111308993766696,10.760776830767925,12.815725734639361,15.086291978052373,65.22593128524788
18037099,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0.1,0.9,0.001,0,0,46,123,41,40,0,0,0,0,0,0,25,24585,4677,188,4.430404105195638,3.259604369405488,24.877659574468087,18.947744940846757,1.1415437246097926,1.0311228564328794,14.119999999999997,0.13769510369895233,0.2204404532820184,10.006141871266816,11.093299123369679,13.702360804621872,85.00957642992645
22078191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32080,5562,179,4.882416396979504,3.3172780726248354,31.07262569832402,18.77304663994707,1.4724919093851132,1.0701720403869177,17.619999999999997,0.20280474649406688,0.16181229773462782,12.510172177927236,13.583157137720242,17.46988649581102,50.72346938222056
18534221,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0,0,Braintree Laboratories ` Inc,NCRR NIH,Children s Hospital Boston GCRC,Children s Hospital,0,25,25731,4705,154,4.591285866099894,3.2047160030137567,30.551948051948052,22.020798905025774,1.289691817215728,1.0015452492018286,17.119999999999997,0.1485653560042508,0.2150903294367694,12.280205363180922,11.882805526036133,15.300013146439827,66.71684499082217
19101099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031,0.007,0.212,0.12,0.44,0,0,0,0,0,NIDA,National Drug Abuse Treatment Clinical Trials Network,Southwest Node,0,0,20,23145,4145,144,4.7322074788902295,3.343752829954731,28.78472222222222,16.282847382479478,1.385524728588661,1.0823318066832148,16.119999999999997,0.17032569360675512,0.2550060313630881,11.582019166331591,12.753544028950547,15.778386821134752,60.403114905843736
21291693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,Sankyo,Merck and,AstraZeneca,Sanofi-Aventis,Novartis,27,24696,4644,134,4.464900947459087,3.302707719445523,34.656716417910445,23.55607754141215,1.1261843238587426,0.9170647936411936,19.119999999999997,0.11089577950043067,0.18970714900947458,13.907044878964351,11.058406546080967,14.328535969939562,76.3832390373713
23274145,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.88,0.45,0.64,0.83,0.01,130,295,14,0,0,Dong-A Pharmaceutical Company Co `,0,0,0,0,21,18279,3479,101,4.4325955734406435,3.3664423020229894,34.445544554455445,21.015934548587047,1.1773498131647024,1.067885240790239,19.119999999999997,0.1488933601609658,0.2523713710836447,13.837775165846566,10.872158666283411,16.06656323857598,72.26897808349392
19595367,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Health Foundation,United KingdomThe,0,0,0,17,20354,3620,112,4.75939226519337,3.3361638344688793,32.32142857142857,19.577158176434153,1.3433701657458563,1.0638780100161005,18.119999999999997,0.15718232044198896,0.2638121546961326,12.991444356748225,12.833712707182322,16.005428790653024,60.37963397790057
22079215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0,0,0,36,32132,5828,170,4.687371310912835,3.4971951920316715,34.28235294117647,23.216557937778934,1.2783115991763898,1.1263513828565943,19.119999999999997,0.16231983527796842,0.20916266300617709,13.777869110581776,12.373136582017846,16.605256420966363,63.89325047438332
18037257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6123,1055,33,4.883412322274881,3.308699893670555,31.96969696969697,19.89893974638606,0.5014218009478673,0.5457218922901539,17.619999999999997,0.013270142180094787,0.4218009478672986,12.793186844750826,13.570085308056871,6.850034144686104,131.965473215568
20381972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,16,9047,1623,57,4.719038817005545,3.37666994814264,28.473684210526315,16.479538463498447,1.3376463339494762,1.0750970787188427,16.119999999999997,0.16759088108441159,0.3585951940850277,11.456510036644291,12.684066543438078,15.608449848112237,64.76933067419013
18534438,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19182,3437,127,4.738725632819319,3.4230003219962724,27.062992125984252,17.689195474792854,1.2240325865580448,1.0550102629720508,15.619999999999997,0.14954902531277275,0.27262147221414024,10.88501646051881,12.83819610125109,14.621867866286454,75.81290616931541
19101420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17922,3038,98,5.011191573403555,3.5236451162122435,31.0,17.754044056785833,1.291310072416063,1.0543986830564243,17.619999999999997,0.17314022383146807,0.26003949967083606,12.469256089532587,14.341935483870966,16.36412512275666,66.12516787360107
19595803,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0.05,0.001,0.03,22,0,0,0,0,0,0,0,0,0,18,16084,2897,98,4.6762167759751465,3.372084956372229,29.56122448979592,22.85772504781384,1.2519848118743528,1.0194138699763993,16.619999999999997,0.1480842250604073,0.22989299275112185,11.883723485942532,12.405191577493955,15.081649309666119,70.91244205828693
23274561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.403,0.511,0.001,0.776,0.280,0,0,0,0,0,NCI,0,0,0,0,22,16218,2897,94,4.747670003451847,3.4206952003204782,30.819148936170212,12.984658247544926,1.3862616499827407,1.130127384013155,17.119999999999997,0.1936486020020711,0.2737314463237832,12.405119015268914,12.796396272005524,17.085147522375685,58.27582824124738
21291725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.001,0,0,0,0,0,0,0,0,Merck/Schering-Plough Pharmaceuticals,Schering-Plough,AstraZeneca,Merck,Pfizer,20,22793,4193,127,4.610541378487956,3.450613055079515,33.01574803149607,24.123026032234865,1.1192463629859288,1.0166517035535827,18.619999999999997,0.1216312902456475,0.18650131170999285,13.254951728696685,11.944831862628188,14.577061583157448,78.63577343942194
18037603,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313,14,81,724,0,0,0,0,0,0,18,36645,6949,257,4.417614045186358,3.0727150883123238,27.038910505836576,18.96971382383946,1.2998992660814506,0.9821374031544944,15.619999999999997,0.13512735645416607,0.15858396891639084,10.869615144916297,10.950749748165205,14.048811646896262,69.41902792608519
20392515,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,26,20576,3584,152,4.854631696428571,3.412527327557755,23.57894736842105,12.611109532980858,1.2991071428571428,0.9859930515687915,13.619999999999997,0.13420758928571427,0.265625,9.485261983082706,13.634162946428571,13.291485841269857,72.99790413533837
22082991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1083,0.934,0.091,0.049,0.046,0,0,0,0,0,0,0,0,0,0,22,20600,3795,144,4.591040843214756,3.311984252871328,26.354166666666668,16.129055027617586,1.2945981554677206,1.0711129139476974,15.119999999999997,0.1812911725955204,0.22081686429512518,10.614183135704877,11.990640316205535,15.616094167265928,70.56251688076418
19103500,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.62,0.005,0,0,50,100,108,0,0,0,0,0,0,0,15,14095,2452,90,4.873980424143556,3.4424842271899188,27.244444444444444,13.056756924032989,1.2569331158238173,1.0456051063118479,15.619999999999997,0.14559543230016314,0.23939641109298532,10.956015950697843,13.628336052202283,14.50688673556505,72.84534729019396
18534554,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinetics Foundation and National Institute of Neurological Disorders,CHP,Alcazar St,University of Southern California,0,36,29969,5141,169,4.944368799844388,3.4617445017616997,30.420118343195266,20.724550026368128,1.2989690721649485,1.0064274466225083,17.119999999999997,0.15522271931530832,0.25559229721844,12.23013642500423,13.961906243921412,15.542850979167458,66.06579637650218
19596010,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,49,0,0,0,Children s Memorial Hospital,CHP,National Center for Research Resources,American College of Gastroenterology,0,27,30679,5356,179,4.84503360716953,3.3688687890206763,29.921787709497206,20.281849004302618,1.4019790888722927,1.0465752481887785,16.619999999999997,0.17587752053771472,0.22255414488424197,12.039066092013968,13.38929051530993,16.23430659464276,57.856954556264384
23283923,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,691,10,0,0,0,Project Office,UAB Clinical Center,National Institute of Dental and Craniofacial Research,National Institute for Dental and Craniofacial Research,National Institutes of Health,28,25917,4496,156,4.8761120996441285,3.299846439933446,28.82051282051282,16.838698585635978,1.419261565836299,1.0795104536442697,16.119999999999997,0.17660142348754448,0.25889679715302494,11.598845697600147,13.59879893238434,16.017318427337784,57.51265101742861
21291776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roche ` Rorer,Warner Lambert,Microbia,Pliva,Amylin,21,29176,5118,143,4.866354044548652,3.4694734015816713,35.79020979020979,27.84156714740181,1.2180539273153577,1.0058830596376498,19.619999999999997,0.13286440015631107,0.20046893317702227,14.36922967614644,13.399796795623292,15.586613698665857,67.46057481205781
18045712,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.001,0.05,0.01,0,0,39,0,0,0,0,Meiji Seika kaisha,0,0,0,0,24,16055,2892,108,4.714730290456432,3.4612872368153287,26.77777777777778,21.111777876555877,1.1874135546334716,0.9977062249689075,15.119999999999997,0.1144536652835408,0.21645919778699863,10.756892577224528,12.705352697095435,13.130183538519436,79.20036883356387
20395080,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.745,0.135,0.965,0.610,0.09,600,78,34,32,60,0,0,0,0,0,17,15699,2926,78,4.517088174982912,3.308143052914637,37.51282051282051,26.796851719395363,1.2799043062200957,1.0941384328319221,20.619999999999997,0.16267942583732056,0.303485987696514,15.070199975463133,11.319220779220778,17.241507579584276,60.479582873267105
22088576,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.6,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,17,13549,2297,70,5.007836308228123,3.601675165956517,32.81428571428572,19.346791560496545,1.2929908576404006,0.9843288548860039,18.119999999999997,0.14714845450587724,0.3147583804962995,13.184573667516638,14.284823683064861,15.682294732816025,64.14147344362213
18538237,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,61,15,0,0,0,Swedish Dental Society,Skane County Council,Faculty of Odontology,Malmö University,0,9,23759,4221,155,4.7645107794361525,3.241318105396254,27.232258064516127,19.935722012235754,1.2914001421464107,0.9793354885581662,15.619999999999997,0.15043828476664298,0.17863065624259655,10.95307853971311,12.984998815446577,14.691978157721916,69.9418060389298
19596586,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,German Society of Internal Medicine,Sandoz,0,0,0,16,10566,2019,67,4.400198117880139,3.4968937030233285,30.134328358208954,20.31039107272213,1.0648836057454185,0.9797556827552365,17.119999999999997,0.11193660227835563,0.2694403169886082,12.098505984194924,10.768717186726104,13.621183881627353,86.1595036703555
23299011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,27,20315,3634,138,4.7457347275729225,3.4596116022296126,26.333333333333332,14.815819782080402,1.3811227297743534,1.11926282644521,15.119999999999997,0.18849752339020362,0.2743533296642818,10.608732342689414,12.900869565217391,15.856821926361473,63.2636837277564
21291800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29363,5388,168,4.620638455827765,3.4245042622161135,32.07142857142857,23.325494630197454,1.167223459539718,1.0302223113946711,18.119999999999997,0.12676317743132887,0.23144023756495916,12.87927669954396,12.022895322939867,14.647725189231569,75.53539532293989
22100213,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,25,75,0,0,0,0,0,0,0,0,15,21972,3682,105,5.074687669744704,3.528456172132264,35.06666666666667,27.725046530677012,1.326996197718631,1.0801561357614935,19.619999999999997,0.1634980988593156,0.25393807713199346,14.092065906210394,14.636882129277566,16.80791676169397,58.97845500633716
18538401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0.003,0.94,0.001,63,42,21,0,0,0,0,0,0,0,25,23887,4272,128,4.719335205992509,3.2881047151997245,33.375,20.65006529893777,1.1519194756554307,0.9454836825347067,18.619999999999997,0.12406367041198502,0.20529026217228463,13.399625468164794,12.577705992509362,14.753696464770293,75.50698735955059
23312829,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,118,79,39,0,Novartis,ApotheCom,PAREXEL,0,0,21,31487,5586,167,4.8046902971715,3.7637463268095197,33.449101796407184,22.925405143543244,1.1426781238811314,1.0110470599962416,18.619999999999997,0.12817758682420335,0.22252058718224133,13.430911753292555,13.078202649480843,14.957968705429924,76.21359239630301
21292200,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27983,4877,175,4.851343038753332,3.261039297156632,27.86857142857143,17.597017959043598,1.3709247488209966,1.098691819201693,15.619999999999997,0.1746975599753947,0.1995078941972524,11.217307595418731,13.477998769735493,15.734182974736818,62.56816624974371
22100822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038,0.025,0.01,0.031,0.02,0,0,0,0,0,0,0,0,0,0,14,8659,1494,63,4.927041499330656,3.5876777582260653,23.714285714285715,26.531435141945195,1.2235609103078982,1.133488145236613,13.619999999999997,0.15930388219544847,0.38821954484605087,9.549435838592466,14.054859437751002,14.232682905230785,79.25174698795183
20399780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,41,67,40,0,Schering-Plough,Schering-Plough Research Institute,Duke University,Duke Clinical Research Institute,Gastroenterology Society of Australia,23,25420,4633,145,4.625080941074898,3.2636641675421703,31.951724137931034,17.345080568373604,1.2603064968702784,1.0698908394477025,17.619999999999997,0.1541118066047917,0.18152385063673646,12.842334377814332,12.05146557306281,15.805911733402763,67.78207036477446
18538402,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.01,0.008,0.0005,0.003,28,68,0,0,0,0,0,0,0,0,19,28127,4774,153,5.033095936321743,3.5127128623729633,31.202614379084967,28.773013552798556,1.2253875157100964,1.0958848529753078,17.619999999999997,0.16045245077503142,0.24298282362798493,12.545226731944,14.4663426895685,15.911535359722738,71.49656257615462
19615804,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.2,0.001,0.9,0,0,0,0,0,0,0,Graduate School of Medicine and Public Health,0,0,0,0,24,26288,4674,93,4.818356867779204,3.38223303704404,50.25806451612903,112.55693276562083,1.3277706461275138,1.1683201880557716,27.119999999999997,0.20774497218656396,0.2374839537869063,20.18632379532624,12.948985879332476,21.58830855081768,43.493667853741385
23313532,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.027,0.031,0.001,0.012,0.782,200,206,224,54,51,Health Research Council of New Zealand,Health Research Council,Centre for Physiotherapy Research,Lottery Grants Board,University of Otago,36,28176,4820,179,4.968879668049793,3.3992581234183654,26.92737430167598,19.940086645411718,1.4798755186721992,1.1015838855910383,15.119999999999997,0.23360995850622407,0.2226141078838174,10.864393704072882,14.195402489626556,17.457167392203694,54.30624620413083
